cohort,interface,contingency,subject,duration,category,valence,arousal,premature,left,long,correct,delay,iti
CCU,keyboard,leftlong,prannay,0.2,dogs,60,18.5,0,0,0,1,0.5668335,3.397
CCU,keyboard,leftlong,prannay,0.603,positive,82.81,36.59,0,1,1,0,0.4664917,3.8
CCU,keyboard,leftlong,prannay,2.2,positive,77.76,51.2,0,1,1,1,0.5499878,3.8
CCU,keyboard,leftlong,prannay,1.469,horses,NaN,NaN,0,1,1,1,0.7834473,2.531
CCU,keyboard,leftlong,prannay,0.931,dogs,60,7.74,0,0,0,1,0.5999146,2.203
CCU,keyboard,leftlong,prannay,1.797,negative,39.57,37.78,0,1,1,1,0.5333252,3.397
CCU,keyboard,leftlong,prannay,0.2,dogs,80,76.45,0,0,0,1,0.6499023,3.397
CCU,keyboard,leftlong,prannay,0.931,horses,NaN,NaN,0,0,0,1,0.7000122,3.069
CCU,keyboard,leftlong,prannay,0.603,horses,NaN,NaN,0,0,0,1,0.7000122,3.8
CCU,keyboard,leftlong,prannay,1.469,dogs,80,87.69,0,1,1,1,0.8334351,2.531
CCU,keyboard,leftlong,prannay,0.931,wolves,40,15.57,0,0,0,1,0.6670532,3.069
CCU,keyboard,leftlong,prannay,1.797,wolves,40,28.44,0,1,1,1,1.483459,3.397
CCU,keyboard,leftlong,prannay,1.469,wolves,20,91.36,0,1,1,1,0.5167847,3.8
CCU,keyboard,leftlong,prannay,1.469,dogs,80,73.59,0,0,0,0,1.116638,3.397
CCU,keyboard,leftlong,prannay,0.931,wolves,20,83.62,0,0,0,1,0.5499268,3.8
CCU,keyboard,leftlong,prannay,0.603,zebras,NaN,NaN,0,0,0,1,0.6164551,2.531
CCU,keyboard,leftlong,prannay,0.2,positive,94.4,37.63,0,0,0,1,0.5663452,2.531
CCU,keyboard,leftlong,prannay,0.603,dogs,80,79.3,0,0,0,1,0.6502686,2.531
CCU,keyboard,leftlong,prannay,0.603,zebras,NaN,NaN,0,0,0,1,0.6497192,3.8
CCU,keyboard,leftlong,prannay,1.797,positive,97.82,5.85,0,0,0,0,2.049927,3.397
CCU,keyboard,leftlong,prannay,0.603,negative,32.22,48.06,0,0,0,1,0.5834961,2.531
CCU,keyboard,leftlong,prannay,1.469,wolves,20,91.36,0,1,1,1,0.6664429,1.8
CCU,keyboard,leftlong,prannay,0.603,wolves,20,83.21,0,0,0,1,0.7504883,2.531
CCU,keyboard,leftlong,prannay,1.797,neutral,5.11,18.49,0,1,1,1,0.5166626,1.8
CCU,keyboard,leftlong,prannay,1.469,horses,NaN,NaN,0,1,1,1,1.000305,2.531
CCU,keyboard,leftlong,prannay,2.2,positive,96.55,7.99,0,1,1,1,0.5666504,2.531
CCU,keyboard,leftlong,prannay,0.603,neutral,51.18,17.69,0,0,0,1,0.499939,2.531
CCU,keyboard,leftlong,prannay,0.603,positive,97.82,5.85,0,0,0,1,0.5004272,2.203
CCU,keyboard,leftlong,prannay,1.797,dogs,60,17.2,0,1,1,1,0.6002808,2.531
CCU,keyboard,leftlong,prannay,1.797,dogs,80,76.36,0,1,1,1,0.5828857,2.203
CCU,keyboard,leftlong,prannay,1.469,wolves,20,83.62,0,0,0,0,0.9495239,1.8
CCU,keyboard,leftlong,prannay,0.603,dogs,60,7.74,0,0,0,1,0.5333252,3.397
CCU,keyboard,leftlong,prannay,0.931,zebras,NaN,NaN,0,0,0,1,0.9499512,1.8
CCU,keyboard,leftlong,prannay,1.469,positive,95.17,8.46,0,0,0,0,0.8169556,2.531
CCU,keyboard,leftlong,prannay,0.931,neutral,50.87,20.61,0,0,0,1,0.7335205,3.069
CCU,keyboard,leftlong,prannay,0.603,wolves,40,21.68,0,0,0,1,0.7665405,2.203
CCU,keyboard,leftlong,prannay,1.797,dogs,80,73.59,0,1,1,1,0.3999023,2.531
CCU,keyboard,leftlong,prannay,0.931,neutral,49.67,21.31,0,0,0,1,1.350037,3.069
CCU,keyboard,leftlong,prannay,1.797,dogs,80,64.55,0,0,0,0,2.150391,2.531
CCU,keyboard,leftlong,prannay,0.931,positive,89.82,43.09,0,0,0,1,0.6835938,3.397
CCU,keyboard,leftlong,prannay,2.2,dogs,60,10.11,0,1,1,1,1.416748,3.069
CCU,keyboard,leftlong,prannay,1.797,positive,86.13,7.73,0,1,1,1,0.6335449,3.069
CCU,keyboard,leftlong,prannay,0.931,dogs,60,10.84,0,0,0,1,0.583252,3.397
CCU,keyboard,leftlong,prannay,0.603,wolves,20,94.62,0,0,0,1,0.5999756,2.531
CCU,keyboard,leftlong,prannay,1.469,zebras,NaN,NaN,0,1,1,1,0.7161865,2.203
CCU,keyboard,leftlong,prannay,1.469,positive,71.86,59.58,0,0,0,0,1.283325,3.069
CCU,keyboard,leftlong,prannay,1.797,dogs,60,17.2,0,1,1,1,0.4328613,3.069
CCU,keyboard,leftlong,prannay,1.469,negative,0.72,92.4,0,1,1,1,2.216675,3.069
CCU,keyboard,leftlong,prannay,0.603,horses,NaN,NaN,0,0,0,1,0.7999268,1.8
CCU,keyboard,leftlong,prannay,1.797,positive,86.13,7.73,0,1,1,1,0.9667969,3.069
CCU,keyboard,leftlong,prannay,2.2,horses,NaN,NaN,0,1,1,1,0.5666504,1.8
CCU,keyboard,leftlong,prannay,2.2,positive,71.86,59.58,0,1,1,1,0.6168213,1.8
CCU,keyboard,leftlong,prannay,1.797,horses,NaN,NaN,0,1,1,1,0.5999756,3.069
CCU,keyboard,leftlong,prannay,0.2,dogs,80,76.36,0,0,0,1,0.6333008,3.397
CCU,keyboard,leftlong,prannay,1.469,zebras,NaN,NaN,0,1,1,1,1.083618,2.531
CCU,keyboard,leftlong,prannay,0.931,positive,96.55,7.99,0,0,0,1,1.349976,3.397
CCU,keyboard,leftlong,prannay,0.931,wolves,40,15.57,0,0,0,1,0.6999512,3.8
CCU,keyboard,leftlong,prannay,1.469,zebras,NaN,NaN,0,1,1,1,0.8001709,2.531
CCU,keyboard,leftlong,prannay,1.797,wolves,20,83.21,0,1,1,1,0.6662598,2.531
CCU,keyboard,leftlong,prannay,1.469,wolves,20,77.83,0,1,1,1,1.35022,2.531
CCU,keyboard,leftlong,prannay,1.469,positive,81.7,66.01,0,0,0,0,1.750366,3.069
CCU,keyboard,leftlong,prannay,1.797,wolves,20,55.09,0,1,1,1,0.6505127,2.531
CCU,keyboard,leftlong,prannay,1.469,negative,29.62,36.97,0,0,0,0,0.8499756,2.203
CCU,keyboard,leftlong,prannay,2.2,wolves,40,14.43,0,1,1,1,8.666382,2.531
CCU,keyboard,leftlong,prannay,0.2,wolves,20,83.62,0,0,0,1,2.483276,2.203
CCU,keyboard,leftlong,prannay,2.2,zebras,NaN,NaN,0,1,1,1,0.4499512,1.8
CCU,keyboard,leftlong,prannay,0.603,dogs,80,76.45,0,0,0,1,0.9832764,2.531
CCU,keyboard,leftlong,prannay,1.797,wolves,20,70.58,0,0,0,0,0.8668213,1.8
CCU,keyboard,leftlong,prannay,1.797,negative,32.22,48.06,0,1,1,1,0.7664795,3.397
CCU,keyboard,leftlong,prannay,0.931,negative,17.25,70.41,0,0,0,1,0.5666504,3.397
CCU,keyboard,leftlong,prannay,0.603,dogs,60,37.41,0,0,0,1,0.7497559,2.531
CCU,keyboard,leftlong,prannay,0.2,wolves,20,70.58,0,0,0,1,0.6002197,2.203
CCU,keyboard,leftlong,prannay,1.469,negative,26.58,70.28,0,1,1,1,2,1.8
CCU,keyboard,leftlong,prannay,0.2,wolves,20,83.21,0,0,0,1,0.6501465,3.069
CCU,keyboard,leftlong,prannay,0.603,negative,19.14,78.34,0,0,0,1,0.6004639,3.8
CCU,keyboard,leftlong,prannay,1.469,wolves,40,29.83,0,1,1,1,0.5499268,2.531
CCU,keyboard,leftlong,prannay,1.469,wolves,20,74.33,0,0,0,0,1.766724,2.203
CCU,keyboard,leftlong,prannay,0.2,positive,94.4,37.63,0,0,0,1,0.666626,3.397
CCU,keyboard,leftlong,prannay,1.797,dogs,60,19.97,0,1,1,1,1.050049,2.531
CCU,keyboard,leftlong,prannay,1.469,dogs,60,11,0,1,1,1,1.200317,3.069
CCU,keyboard,leftlong,prannay,1.797,dogs,60,14.1,0,1,1,1,0.8665771,2.203
CCU,keyboard,leftlong,prannay,1.797,neutral,50.87,20.61,0,1,1,1,1.800415,1.8
CCU,keyboard,leftlong,prannay,0.2,zebras,NaN,NaN,0,0,0,1,1.350098,3.069
CCU,keyboard,leftlong,prannay,0.2,dogs,60,10.84,0,0,0,1,0.6169434,2.531
CCU,keyboard,leftlong,prannay,0.603,wolves,40,29.83,0,0,0,1,0.6999512,3.069
CCU,keyboard,leftlong,prannay,2.2,zebras,NaN,NaN,0,1,1,1,0.6335449,3.397
CCU,keyboard,leftlong,prannay,1.469,wolves,40,14.43,0,1,1,1,1.317017,2.531
CCU,keyboard,leftlong,prannay,0.931,dogs,80,69.11,0,0,0,1,0.7166748,3.397
CCU,keyboard,leftlong,prannay,2.2,dogs,80,64.55,0,1,1,1,0.5336914,2.203
CCU,keyboard,leftlong,prannay,0.931,dogs,60,18.5,0,0,0,1,1.132935,2.531
CCU,keyboard,leftlong,prannay,0.603,neutral,50.25,23.78,0,0,0,1,0.9163818,3.069
CCU,keyboard,leftlong,prannay,2.2,positive,96.55,7.99,0,1,1,1,0.4832764,2.203
CCU,keyboard,leftlong,prannay,2.2,neutral,50.17,13.26,0,1,1,1,0.949707,3.8
CCU,keyboard,leftlong,prannay,1.469,negative,17.25,70.41,0,0,0,0,0.6499023,3.069
CCU,keyboard,leftlong,prannay,0.931,negative,29.62,36.97,0,0,0,1,0.7668457,2.531
CCU,keyboard,leftlong,prannay,0.603,positive,89.82,43.09,0,0,0,1,0.666748,2.203
CCU,keyboard,leftlong,prannay,0.931,positive,94.11,6.6,0,0,0,1,1.233154,3.8
CCU,keyboard,leftlong,prannay,1.469,neutral,49.67,21.31,0,1,1,1,0.7332764,3.397
CCU,keyboard,leftlong,prannay,0.603,dogs,60,9.94,0,0,0,1,0.8666992,3.069
CCU,keyboard,leftlong,prannay,1.797,dogs,60,11.41,0,0,0,0,1.183472,1.8
CCU,keyboard,leftlong,prannay,0.931,dogs,60,10.11,0,0,0,1,0.6329346,3.8
CCU,keyboard,leftlong,prannay,0.2,dogs,80,74.98,0,0,0,1,0.6499023,3.069
CCU,keyboard,leftlong,prannay,0.931,horses,NaN,NaN,0,0,0,1,1.06665,3.069
CCU,keyboard,leftlong,prannay,0.603,neutral,50.61,21.66,0,0,0,1,0.8001709,3.397
CCU,keyboard,leftlong,prannay,0.931,wolves,20,79.87,0,0,0,1,1.499756,2.531
CCU,keyboard,leftlong,prannay,0.931,wolves,20,77.02,0,0,0,1,0.7330322,3.069
CCU,keyboard,leftlong,prannay,2.2,wolves,40,21.35,0,1,1,1,0.4836426,3.069
CCU,keyboard,leftlong,prannay,0.931,neutral,51.18,17.69,0,0,0,1,0.7332764,2.531
CCU,keyboard,leftlong,prannay,1.797,zebras,NaN,NaN,0,1,1,1,0.5670166,3.069
CCU,keyboard,leftlong,prannay,1.469,positive,71.86,59.58,0,1,1,1,1.117188,3.8
CCU,keyboard,leftlong,prannay,1.469,dogs,80,69.11,0,1,1,1,0.6668701,2.203
CCU,keyboard,leftlong,prannay,0.603,dogs,80,80.2,0,0,0,1,0.7163086,3.8
CCU,keyboard,leftlong,prannay,0.603,negative,35.16,39.16,0,0,0,1,0.5,3.397
CCU,keyboard,leftlong,prannay,1.797,wolves,40,11.17,0,1,1,1,0.3168945,1.8
CCU,keyboard,leftlong,prannay,0.931,dogs,80,69.36,0,0,0,1,1.000366,3.069
CCU,keyboard,leftlong,prannay,0.931,negative,39.21,37.44,0,0,0,1,0.7164307,2.531
CCU,keyboard,leftlong,prannay,0.603,positive,84.07,7.78,0,0,0,1,0.5999756,2.203
CCU,keyboard,leftlong,prannay,0.2,negative,35.16,39.16,0,0,0,1,0.7666016,1.8
CCU,keyboard,leftlong,prannay,0.931,wolves,20,63.08,0,0,0,1,2.533447,3.069
CCU,keyboard,leftlong,prannay,0.603,wolves,20,55.09,0,0,0,1,0.5837402,3.069
CCU,keyboard,leftlong,prannay,0.931,dogs,80,79.3,0,0,0,1,1.299927,3.069
CCU,keyboard,leftlong,prannay,0.2,horses,NaN,NaN,0,0,0,1,0.6837158,2.203
CCU,keyboard,leftlong,prannay,0.931,wolves,20,63.08,0,1,1,0,2.450317,3.397
CCU,keyboard,leftlong,prannay,0.931,positive,89.82,43.09,0,0,0,1,0.6999512,2.203
CCU,keyboard,leftlong,prannay,1.797,wolves,40,15.57,0,1,1,1,0.5666504,2.531
CCU,keyboard,leftlong,prannay,1.469,dogs,80,88.43,0,1,1,1,1.150146,2.531
CCU,keyboard,leftlong,prannay,1.469,horses,NaN,NaN,0,1,1,1,0.7668457,2.531
CCU,keyboard,leftlong,prannay,0.931,negative,17.25,70.41,0,0,0,1,0.7332764,2.531
CCU,keyboard,leftlong,prannay,0.603,dogs,80,76.36,0,0,0,1,0.7999268,3.8
CCU,keyboard,leftlong,prannay,0.2,neutral,50.17,13.26,0,0,0,1,0.7163086,2.203
CCU,keyboard,leftlong,prannay,0.931,zebras,NaN,NaN,0,1,1,0,1.499634,3.8
CCU,keyboard,leftlong,prannay,0.2,negative,0.78,91.29,0,0,0,1,0.7995605,2.203
CCU,keyboard,leftlong,prannay,0.603,wolves,40,21.68,0,0,0,1,0.7498779,3.069
CCU,keyboard,leftlong,prannay,1.469,wolves,40,14.43,0,1,1,1,0.6834717,1.8
CCU,keyboard,leftlong,prannay,1.469,wolves,40,15.16,0,1,1,1,1.383667,3.397
CCU,keyboard,leftlong,prannay,0.2,negative,39.69,46.97,0,0,0,1,0.8666992,3.069
CCU,keyboard,leftlong,prannay,2.2,wolves,20,77.02,0,1,1,1,0.416748,2.531
CCU,keyboard,leftlong,prannay,1.469,neutral,5.11,18.49,0,1,1,1,1.099487,2.531
CCU,keyboard,leftlong,prannay,0.931,positive,84.07,7.78,0,0,0,1,0.6834717,1.8
CCU,keyboard,leftlong,prannay,0.931,dogs,60,9.94,0,0,0,1,0.9328613,2.531
CCU,keyboard,leftlong,prannay,0.603,zebras,NaN,NaN,0,0,0,1,0.6333008,3.069
CCU,keyboard,leftlong,prannay,0.931,dogs,80,73.59,0,0,0,1,1.400269,2.531
CCU,keyboard,leftlong,prannay,1.469,negative,0.72,92.4,0,1,1,1,0.633667,3.8
CCU,keyboard,leftlong,prannay,2.2,dogs,80,74.98,0,1,1,1,0.4498291,2.203
CCU,keyboard,leftlong,prannay,1.469,dogs,60,9.94,0,0,0,0,1.133301,2.203
CCU,keyboard,leftlong,prannay,1.469,dogs,80,100,0,1,1,1,1.000488,3.069
CCU,keyboard,leftlong,prannay,0.931,dogs,60,37.41,0,0,0,1,1.366943,3.397
CCU,keyboard,leftlong,prannay,2.2,wolves,20,94.62,0,1,1,1,0.4833984,3.397
CCU,keyboard,leftlong,prannay,0.603,horses,NaN,NaN,0,0,0,1,1.900269,3.069
CCU,keyboard,leftlong,prannay,1.469,dogs,80,100,0,1,1,1,0.5162354,1.8
CCU,keyboard,leftlong,prannay,0.931,neutral,50.61,21.66,0,0,0,1,0.6334229,2.203
CCU,keyboard,leftlong,prannay,0.603,dogs,80,64.55,0,0,0,1,0.633667,3.397
CCU,keyboard,leftlong,prannay,1.469,wolves,20,78.57,0,1,1,1,0.8170166,3.397
CCU,keyboard,leftlong,prannay,2.2,dogs,60,21.35,0,1,1,1,0.6833496,2.203
CCU,keyboard,leftlong,prannay,0.2,negative,39.69,46.97,0,0,0,1,0.7167969,3.8
CCU,keyboard,leftlong,prannay,1.797,horses,NaN,NaN,0,1,1,1,0.5997314,3.397
CCU,keyboard,leftlong,prannay,0.2,neutral,51.18,17.69,0,0,0,1,0.6000977,1.8
CCU,keyboard,leftlong,prannay,1.797,horses,NaN,NaN,0,1,1,1,0.7330322,2.203
CCU,keyboard,leftlong,prannay,1.797,wolves,40,29.83,0,1,1,1,1.250244,2.531
CCU,keyboard,leftlong,prannay,0.931,wolves,40,12.39,0,0,0,1,0.5999756,2.531
CCU,keyboard,leftlong,prannay,2.2,negative,32.22,48.06,0,1,1,1,0.5330811,3.069
CCU,keyboard,leftlong,prannay,2.2,horses,NaN,NaN,0,1,1,1,0.4831543,3.397
CCU,keyboard,leftlong,prannay,0.931,wolves,20,74.33,0,0,0,1,0.6501465,2.531
CCU,keyboard,leftlong,prannay,0.2,dogs,60,11.41,0,0,0,1,0.6164551,2.203
CCU,keyboard,leftlong,prannay,0.603,negative,26.58,70.28,0,0,0,1,0.666626,3.397
CCU,keyboard,leftlong,prannay,0.931,dogs,80,76.45,0,0,0,1,0.7666016,3.069
CCU,keyboard,leftlong,prannay,0.603,dogs,80,87.69,0,0,0,1,0.56604,2.531
CCU,keyboard,leftlong,prannay,1.469,positive,95.17,8.46,0,1,1,1,0.7164307,1.8
CCU,keyboard,leftlong,prannay,0.931,wolves,20,94.62,0,0,0,1,0.833252,2.203
CCU,keyboard,leftlong,prannay,1.469,dogs,60,14.1,0,1,1,1,0.833374,3.069
CCU,keyboard,leftlong,prannay,0.2,zebras,NaN,NaN,0,0,0,1,0.6669922,2.203
CCU,keyboard,leftlong,prannay,2.2,neutral,5.11,18.49,0,1,1,1,0.5498047,3.8
CCU,keyboard,leftlong,prannay,0.603,wolves,40,12.39,0,0,0,1,0.616333,2.531
CCU,keyboard,leftlong,prannay,1.797,positive,91.27,57.64,0,1,1,1,0.7668457,3.397
CCU,mouse,leftlong,flip,0.931,neutral,51.96,20.87,0,0,0,1,0.4404755,2.531
CCU,mouse,leftlong,flip,0.2,neutral,51.21,23.4,0,0,0,1,0.6139679,3.069
CCU,mouse,leftlong,flip,1.797,neutral,49.54,10.67,0,1,1,1,0.2936401,3.069
CCU,mouse,leftlong,flip,0.2,neutral,52.17,31.66,0,0,0,1,0.4805145,3.069
CCU,mouse,leftlong,flip,1.469,neutral,52.85,18.71,0,1,1,1,0.3069916,2.203
CCU,mouse,leftlong,flip,1.469,neutral,47.18,29.76,0,1,1,1,0.4805298,3.069
CCU,mouse,leftlong,flip,1.797,neutral,52.17,31.66,0,1,1,1,0.3069916,2.531
CCU,mouse,leftlong,flip,1.797,neutral,49.07,29.34,0,1,1,1,0.2269287,3.397
CCU,mouse,leftlong,flip,1.469,neutral,51.96,20.87,0,1,1,1,0.7875061,2.531
CCU,mouse,leftlong,flip,0.931,neutral,49.54,10.67,0,0,0,1,1.001053,2.531
CCU,mouse,leftlong,flip,0.603,neutral,48.31,26.6,0,0,0,1,0.9076385,2.203
CCU,mouse,leftlong,flip,0.603,neutral,46.39,26.09,0,0,0,1,0.9743652,2.531
CCU,mouse,leftlong,flip,0.603,wolves,20,94.62,0,0,0,1,0.7474518,3.397
CCU,mouse,leftlong,flip,1.469,wolves,20,83.21,0,1,1,1,0.387085,3.8
CCU,mouse,leftlong,flip,0.2,wolves,20,77.83,0,0,0,1,0.8942566,2.203
CCU,mouse,leftlong,flip,0.2,positive,82.81,36.59,0,0,0,1,0.6940918,3.397
CCU,mouse,leftlong,flip,2.2,negative,35.16,39.16,0,1,1,1,0.5472412,3.069
CCU,mouse,leftlong,flip,2.2,dogs,80,69.11,1,-1,-1,-1,-2,-1
CCU,mouse,leftlong,flip,2.2,dogs,80,69.11,0,1,1,1,0.6140137,3.069
CCU,mouse,leftlong,flip,0.2,dogs,60,17.2,0,0,0,1,0.6273193,2.531
CCU,mouse,leftlong,flip,1.469,neutral,50.25,23.78,0,1,1,1,0.4538269,3.397
CCU,mouse,leftlong,flip,2.2,dogs,60,18.5,0,1,1,1,0.3336792,2.531
CCU,mouse,leftlong,flip,0.931,dogs,60,10.84,0,0,0,1,0.5205383,3.8
CCU,mouse,leftlong,flip,1.469,positive,94.11,6.6,0,1,1,1,0.7341309,2.203
CCU,mouse,leftlong,flip,0.931,zebras,NaN,NaN,0,0,0,1,0.6273499,2.203
CCU,mouse,leftlong,flip,0.931,negative,32.22,48.06,0,0,0,1,0.9476624,3.397
CCU,mouse,leftlong,flip,0.603,wolves,40,15.89,0,0,0,1,0.92099,2.203
CCU,mouse,leftlong,flip,1.469,dogs,60,10.11,0,1,1,1,1.615051,2.203
CCU,mouse,leftlong,flip,1.469,negative,35.16,39.16,0,0,0,0,2.509308,1.8
CCU,mouse,leftlong,flip,0.931,dogs,80,76.36,0,0,0,1,0.9610291,2.203
CCU,mouse,leftlong,flip,0.2,horses,NaN,NaN,0,0,0,1,0.6807251,3.069
CCU,mouse,leftlong,flip,0.603,horses,NaN,NaN,0,0,0,1,0.96099853,3.8
CCU,mouse,leftlong,flip,1.469,negative,0.78,91.29,0,1,1,1,0.8275452,2.203
CCU,mouse,leftlong,flip,0.603,zebras,NaN,NaN,0,0,0,1,0.4804993,2.531
CCU,mouse,leftlong,flip,0.2,neutral,49.67,21.31,0,0,0,1,0.6139831,1.8
CCU,mouse,leftlong,flip,2.2,positive,86.13,7.73,0,1,1,1,0.5872498,3.069
CCU,mouse,leftlong,flip,1.797,dogs,80,76.36,0,1,1,1,0.3336792,1.8
CCU,mouse,leftlong,flip,0.2,horses,NaN,NaN,0,0,0,1,0.707428,2.531
CCU,mouse,leftlong,flip,0.603,neutral,51.18,17.69,0,0,0,1,1.308014,3.8
CCU,mouse,leftlong,flip,2.2,horses,NaN,NaN,0,1,1,1,0.5072021,2.531
CCU,mouse,leftlong,flip,0.931,neutral,50.25,23.78,0,0,0,1,0.600647,2.203
CCU,mouse,leftlong,flip,0.931,wolves,40,11.17,0,0,0,1,1.294708,3.8
CCU,mouse,leftlong,flip,1.469,wolves,40,29.83,0,0,0,0,1.014374,1.8
CCU,mouse,leftlong,flip,1.469,dogs,60,10.11,0,0,0,0,0.7741699,2.203
CCU,mouse,leftlong,flip,2.2,horses,NaN,NaN,0,1,1,1,0.6673889,2.203
CCU,mouse,leftlong,flip,1.469,dogs,80,87.69,0,1,1,1,1.081146,3.069
CCU,mouse,leftlong,flip,1.469,wolves,20,55.09,0,1,1,1,0.6272888,3.069
CCU,mouse,leftlong,flip,0.931,dogs,80,76.45,0,0,0,1,1.161224,3.8
CCU,mouse,leftlong,flip,0.603,dogs,60,37.41,0,0,0,1,0.8275452,2.531
CCU,mouse,leftlong,flip,1.469,dogs,80,69.36,0,1,1,1,0.9476929,2.531
CCU,mouse,leftlong,flip,1.797,horses,NaN,NaN,0,1,1,1,0.5606079,2.203
CCU,mouse,leftlong,flip,0.603,dogs,80,74.98,0,0,0,1,1.014404,2.203
CCU,mouse,leftlong,flip,0.2,neutral,51.18,17.69,0,0,0,1,0.6273498,2.203
CCU,mouse,leftlong,flip,2.2,negative,17.25,70.41,0,1,1,1,0.1868896,2.203
CCU,mouse,leftlong,flip,0.931,positive,88.8,7.66,0,0,0,1,0.707428,3.069
CCU,mouse,leftlong,flip,0.603,positive,81.7,66.01,0,0,0,1,0.6940613,3.069
CCU,mouse,leftlong,flip,0.603,wolves,40,15.16,0,0,0,1,0.6139832,2.531
CCU,mouse,leftlong,flip,0.931,dogs,80,80.2,0,0,0,1,0.5339355,3.069
CCU,mouse,leftlong,flip,2.2,zebras,NaN,NaN,0,1,1,1,0.2669678,3.069
CCU,mouse,leftlong,flip,1.797,zebras,NaN,NaN,0,1,1,1,0.2936401,1.8
CCU,mouse,leftlong,flip,0.931,wolves,20,78.57,0,0,0,1,1.521606,1.8
CCU,mouse,leftlong,flip,0.2,dogs,80,64.55,0,0,0,1,0.6140137,3.069
CCU,mouse,leftlong,flip,0.603,zebras,NaN,NaN,0,0,0,1,0.5472412,2.531
CCU,mouse,leftlong,flip,1.469,dogs,60,11.41,0,1,1,1,0.4404907,2.203
CCU,mouse,leftlong,flip,2.2,horses,NaN,NaN,0,1,1,1,0.2935791,3.8
CCU,mouse,leftlong,flip,1.797,negative,26.58,70.28,0,1,1,1,0.3735962,3.8
CCU,mouse,leftlong,flip,1.469,wolves,40,15.57,0,1,1,1,0.9609985,2.531
CCU,mouse,leftlong,flip,0.603,dogs,60,14.1,0,0,0,1,0.5205688,1.8
CCU,mouse,leftlong,flip,0.2,negative,0.78,91.29,0,0,0,1,1.2279666,3.069
CCU,mouse,leftlong,flip,2.2,positive,82.81,36.59,0,1,1,1,0.3070068,3.069
